id,gameDate,gameWinner,season_id
22300562,2024-01-15,1610612748,1
22300563,2024-01-15,1610612738,1
22300564,2024-01-15,1610612762,1
22300565,2024-01-15,1610612747,1
22300566,2024-01-16,1610612755,1
22300567,2024-01-16,1610612756,1
22300568,2024-01-16,1610612746,1
22300569,2024-01-17,1610612750,1
22300570,2024-01-17,1610612737,1
22300571,2024-01-17,1610612738,1
22300572,2024-01-17,1610612739,1
22300573,2024-01-17,1610612752,1
22300574,2024-01-17,1610612761,1
22300575,2024-01-17,1610612740,1
22300577,2024-01-17,1610612747,1
22300578,2024-01-17,1610612757,1
22300579,2024-01-18,1610612752,1
22300580,2024-01-18,1610612741,1
22300581,2024-01-18,1610612760,1
22300582,2024-01-18,1610612750,1
22300583,2024-01-18,1610612754,1
22300584,2024-01-19,1610612766,1
22300585,2024-01-19,1610612755,1
22300586,2024-01-19,1610612743,1
22300587,2024-01-19,1610612737,1
22300588,2024-01-19,1610612756,1
22300590,2024-01-19,1610612757,1
22300591,2024-01-19,1610612751,1
22300592,2024-01-20,1610612749,1
22300593,2024-01-20,1610612755,1
22300594,2024-01-20,1610612759,1
22300595,2024-01-20,1610612739,1
22300596,2024-01-20,1610612752,1
22300597,2024-01-20,1610612741,1
22300598,2024-01-20,1610612745,1
22300599,2024-01-20,1610612760,1
22300600,2024-01-21,1610612746,1
22300601,2024-01-21,1610612753,1
22300602,2024-01-21,1610612743,1
22300603,2024-01-21,1610612738,1
22300604,2024-01-21,1610612756,1
22300605,2024-01-21,1610612747,1
22300606,2024-01-22,1610612749,1
22300607,2024-01-22,1610612739,1
22300608,2024-01-22,1610612755,1
22300609,2024-01-22,1610612763,1
22300610,2024-01-22,1610612766,1
22300611,2024-01-22,1610612738,1
22300612,2024-01-22,1610612756,1
22300613,2024-01-22,1610612758,1
22300614,2024-01-23,1610612743,1
22300615,2024-01-23,1610612752,1
22300616,2024-01-23,1610612740,1
22300617,2024-01-23,1610612760,1
22300618,2024-01-23,1610612746,1
22300619,2024-01-24,1610612765,1
22300620,2024-01-24,1610612750,1
22300621,2024-01-24,1610612763,1
22300623,2024-01-24,1610612757,1
22300624,2024-01-24,1610612749,1
22300625,2024-01-24,1610612756,1
22300622,2024-01-24,1610612760,1
22300626,2024-01-24,1610612744,1
22300627,2024-01-25,1610612754,1
22300628,2024-01-25,1610612762,1
22300629,2024-01-25,1610612750,1
22300630,2024-01-25,1610612738,1
22300631,2024-01-25,1610612752,1
22300632,2024-01-25,1610612758,1
22300633,2024-01-25,1610612747,1
22300634,2024-01-26,1610612742,1
22300635,2024-01-26,1610612745,1
22300636,2024-01-26,1610612754,1
22300637,2024-01-26,1610612746,1
22300638,2024-01-26,1610612763,1
22300639,2024-01-26,1610612739,1
22300640,2024-01-26,1610612760,1
22300641,2024-01-26,1610612759,1
22300642,2024-01-27,1610612764,1
22300643,2024-01-27,1610612752,1
22300644,2024-01-27,1610612743,1
22300645,2024-01-27,1610612751,1
22300646,2024-01-27,1610612746,1
22300647,2024-01-27,1610612762,1
22300648,2024-01-27,1610612749,1
22300649,2024-01-27,1610612759,1
22300650,2024-01-27,1610612747,1
22300651,2024-01-27,1610612758,1
22300654,2024-01-28,1610612765,1
22300652,2024-01-28,1610612754,1
22300653,2024-01-28,1610612737,1
22300655,2024-01-28,1610612753,1
22300656,2024-01-28,1610612741,1
22300657,2024-01-29,1610612752,1
22300658,2024-01-29,1610612739,1
22300659,2024-01-29,1610612738,1
22300660,2024-01-29,1610612751,1
22300661,2024-01-29,1610612756,1
22300662,2024-01-29,1610612745,1
22300663,2024-01-29,1610612758,1
22300664,2024-01-29,1610612750,1
22300665,2024-01-29,1610612764,1
22300666,2024-01-29,1610612742,1
22300667,2024-01-29,1610612743,1
22300668,2024-01-29,1610612757,1
22300669,2024-01-30,1610612737,1
22300670,2024-01-30,1610612738,1
22300671,2024-01-30,1610612752,1
22300672,2024-01-30,1610612761,1
22300673,2024-01-30,1610612744,1
22300674,2024-01-31,1610612741,1
22300675,2024-01-31,1610612739,1
22300676,2024-01-31,1610612746,1
22300678,2024-01-31,1610612748,1
22300679,2024-01-31,1610612740,1
22300680,2024-01-31,1610612750,1
22300681,2024-01-31,1610612753,1
22300682,2024-01-31,1610612760,1
22300677,2024-01-31,1610612756,1
22300683,2024-01-31,1610612757,1
22300684,2024-02-01,1610612747,1
22300685,2024-02-01,1610612752,1
22300687,2024-02-01,1610612739,1
22300686,2024-02-01,1610612755,1
22300688,2024-02-02,1610612746,1
22300689,2024-02-02,1610612748,1
22300690,2024-02-02,1610612737,1
22300691,2024-02-02,1610612758,1
22300692,2024-02-02,1610612745,1
22300693,2024-02-02,1610612744,1
22300694,2024-02-02,1610612753,1
22300695,2024-02-02,1610612760,1
22300696,2024-02-02,1610612740,1
22300697,2024-02-02,1610612743,1
22300698,2024-02-03,1610612751,1
22300699,2024-02-03,1610612737,1
22300700,2024-02-03,1610612758,1
22300701,2024-02-03,1610612747,1
22300702,2024-02-03,1610612749,1
22300703,2024-02-03,1610612739,1
22300704,2024-02-04,1610612753,1
22300705,2024-02-04,1610612756,1
22300706,2024-02-04,1610612738,1
22300707,2024-02-04,1610612754,1
22300708,2024-02-04,1610612746,1
22300709,2024-02-04,1610612750,1
22300710,2024-02-04,1610612760,1
22300711,2024-02-04,1610612762,1
22300712,2024-02-04,1610612743,1
22300713,2024-02-05,1610612747,1
22300714,2024-02-05,1610612739,1
22300715,2024-02-05,1610612742,1
22300716,2024-02-05,1610612746,1
22300717,2024-02-05,1610612744,1
22300718,2024-02-05,1610612740,1
22300719,2024-02-06,1610612754,1
22300720,2024-02-06,1610612742,1
22300721,2024-02-06,1610612748,1
22300722,2024-02-06,1610612752,1
22300723,2024-02-06,1610612741,1
22300724,2024-02-06,1610612762,1
22300725,2024-02-06,1610612756,1
22300726,2024-02-07,1610612761,1
22300728,2024-02-07,1610612739,1
22300727,2024-02-07,1610612744,1
22300729,2024-02-07,1610612738,1
22300730,2024-02-07,1610612748,1
22300731,2024-02-07,1610612740,1
22300732,2024-02-07,1610612765,1
22300733,2024-02-08,1610612744,1
22300734,2024-02-08,1610612753,1
22300735,2024-02-08,1610612739,1
22300736,2024-02-08,1610612742,1
22300737,2024-02-08,1610612741,1
22300738,2024-02-08,1610612750,1
22300739,2024-02-08,1610612756,1
22300740,2024-02-08,1610612743,1
22300741,2024-02-08,1610612765,1
22300742,2024-02-09,1610612737,1
22300743,2024-02-09,1610612738,1
22300744,2024-02-09,1610612761,1
22300745,2024-02-09,1610612749,1
22300746,2024-02-09,1610612758,1
